1578318000.0;7564.42000000;7570.00000000;7564.26000000;7564.58000000;108.80598500;1578318299999;823316.40006218;1167;54.50947200;412471.87078072;0
1578318300.0;7564.30000000;7567.22000000;7559.72000000;7562.79000000;112.50438000;1578318599999;850758.11301872;1090;47.31714500;357822.28053895;0
1578318600.0;7562.37000000;7622.00000000;7521.66000000;7536.22000000;1378.96303700;1578318899999;10447290.47976295;8400;783.98470300;5944762.79106916;0
1578318900.0;7538.49000000;7541.17000000;7465.44000000;7528.64000000;1147.69174900;1578319199999;8620307.96053276;8520;518.27611500;3894255.87728772;0
1578319200.0;7528.59000000;7528.65000000;7505.02000000;7522.26000000;458.45183300;1578319499999;3445525.73357991;4012;251.26669300;1888386.84161487;0
1578319500.0;7522.26000000;7533.00000000;7519.04000000;7524.54000000;254.30708600;1578319799999;1913798.86913606;1783;147.31200800;1108624.48027548;0
1578319800.0;7524.45000000;7541.87000000;7523.43000000;7537.64000000;246.36027400;1578320099999;1856498.13974605;1740;150.24394000;1132139.27700674;0
1578320100.0;7537.64000000;7539.58000000;7528.03000000;7531.44000000;159.74306400;1578320399999;1203651.11000891;1435;81.61175000;614990.81934212;0
1578320400.0;7531.57000000;7545.67000000;7529.13000000;7544.89000000;140.13657900;1578320699999;1056541.53443754;1188;85.75323000;646594.87791346;0
1578320700.0;7544.87000000;7545.99000000;7536.23000000;7537.66000000;130.01753400;1578320999999;980610.92783126;1251;63.11289300;476033.75179131;0
1578321000.0;7537.29000000;7541.99000000;7527.64000000;7537.73000000;187.90639400;1578321299999;1415830.22627751;1446;99.90176200;752714.01990103;0
1578321300.0;7537.72000000;7558.45000000;7537.40000000;7549.79000000;278.36090200;1578321599999;2101849.99394331;1948;145.14565400;1095847.88982904;0
1578321600.0;7549.51000000;7555.57000000;7542.25000000;7551.31000000;101.82672700;1578321899999;768734.00642949;1066;55.30360300;417508.93311220;0
1578321900.0;7551.78000000;7557.48000000;7542.00000000;7543.52000000;156.29005800;1578322199999;1179626.27175394;1227;63.87203100;482148.50045719;0
1578322200.0;7543.52000000;7552.66000000;7542.00000000;7547.85000000;133.74342200;1578322499999;1009344.22237063;1063;82.29812500;621112.05697174;0
1578322500.0;7548.01000000;7548.97000000;7540.55000000;7547.93000000;136.60173800;1578322799999;1030652.14415159;1126;77.91072300;587847.15357753;0
1578322800.0;7548.10000000;7553.28000000;7541.76000000;7546.08000000;176.32106200;1578323099999;1331026.19623236;1279;94.54585900;713781.88712592;0
1578323100.0;7545.33000000;7548.66000000;7531.44000000;7540.00000000;154.77751000;1578323399999;1167270.90276317;1256;76.51739300;577137.85345082;0
1578323400.0;7540.00000000;7540.26000000;7531.72000000;7532.72000000;90.34928000;1578323699999;680863.09849969;1027;39.96964400;301226.78061327;0
1578323700.0;7532.71000000;7537.32000000;7530.00000000;7533.25000000;169.61928500;1578323999999;1277898.84438394;1412;93.75754700;706368.57713311;0
1578324000.0;7533.32000000;7543.56000000;7532.72000000;7536.50000000;130.58779800;1578324299999;984419.00799287;1096;55.48084500;418214.97016069;0
